SMILES	MOL_WEIGHT	LOGP	#ROTATABLE_BONDS	#ACCEPTORS	#DONORS	SURFACE_AREA	Water solubility	Caco2 permeability	Intestinal absorption (human)	Skin Permeability	P-glycoprotein substrate	P-glycoprotein I inhibitor	P-glycoprotein II inhibitor	VDss (human)	Fraction unbound (human)	BBB permeability	CNS permeability	CYP2D6 substrate	CYP3A4 substrate	CYP1A2 inhibitior	CYP2C19 inhibitior	CYP2C9 inhibitior	CYP2D6 inhibitior	CYP3A4 inhibitior	Total Clearance	Renal OCT2 substrate	AMES toxicity	Max. tolerated dose (human)	hERG I inhibitor	hERG II inhibitor	Oral Rat Acute Toxicity (LD50)	Oral Rat Chronic Toxicity (LOAEL)	Hepatotoxicity	Skin Sensitisation	<i>T.Pyriformis</i> toxicity	Minnow toxicity
N=C(NC(=N)N1CCCC1)Nc1ccc(OC(F)(F)F)cc1	315.299	2.55204	2	3	4	124.821	-2.872	0.712	88.27	-2.735	Yes	No	No	-0.235	0.635	-1.675	-4.091	No	No	No	No	No	No	No	0.312	No	No	-0.182	No	No	2.69	1.518	No	No	0.043	3.925
O=C(Nc1cccc(S(=O)(=O)N2CCN(c3ccccn3)CC2)c1)Nc1nccs1	444.542	2.693	5	7	2	177.986	-4.568	0.673	85.534	-3.007	Yes	No	No	-0.513	0.155	-1.241	-3.137	No	Yes	No	No	No	No	Yes	0.026	No	No	-0.334	No	Yes	2.922	0.669	Yes	No	0.384	1.612
CC(C)=CCC/C(C)=C/CC/C(C)=C/CN1C(=O)c2cccc(O)c2Nc2c(O)cc(O)cc21	462.59	6.9264	8	5	4	201.107	-3.563	1.099	83.613	-2.735	Yes	Yes	Yes	0.239	0.076	-1.282	-2.017	No	No	No	Yes	Yes	No	No	0.286	No	No	0.514	No	Yes	2.156	2.528	Yes	No	0.292	-0.854
N=C1NC(=O)/C(=C/c2ccc(-c3ccc(C(=O)O)cc3)o2)S1	314.322	2.78347	3	5	3	128.888	-4.009	0.878	66.002	-2.73	Yes	No	No	-1.027	0.291	-0.942	-3.016	No	No	No	No	No	No	No	-0.043	No	No	0.742	No	No	2.059	1.876	No	No	0.354	1.464
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	286.239	2.2824	1	6	4	117.313	-3.023	0.198	78.901	-2.735	Yes	No	No	-0.116	0.114	-1.32	-2.45	No	No	Yes	No	Yes	No	Yes	0.556	No	Yes	0.954	No	No	2.708	1.718	No	No	0.329	0.765
O=C(O)c1ccc(S(=O)(=O)N(Cc2ccc(OC(F)(F)F)cc2)c2ncc3ccccc3c2C2CC2)cc1	542.535	6.1045	8	5	1	215.717	-3.921	0.975	97.719	-2.735	No	No	Yes	-1.298	0.285	-1.465	-3.083	No	Yes	No	No	Yes	No	No	0.436	No	No	0.394	No	No	2.484	0.14	Yes	No	0.285	-1.906
NS(=O)(=O)c1ccc(NC(=O)c2n[nH]c3ccccc23)cc1	316.342	1.4626	3	4	3	125.744	-3.163	-0.142	76.484	-2.735	Yes	No	No	0.146	0.014	-1.134	-2.833	No	No	Yes	No	No	No	No	0.575	No	No	0.93	No	No	1.746	2.501	Yes	No	0.325	-0.535
O=C(/C=C/c1ccc(CN(CCO)CCc2c[nH]c3ccccc23)cc1)NO	379.46	2.7235	9	4	4	163.623	-3.354	0.806	92.33	-2.737	Yes	No	Yes	0.891	0.214	-1.019	-2.774	Yes	Yes	Yes	Yes	No	Yes	Yes	1.29	No	No	0.429	No	Yes	2.59	3.294	Yes	No	0.293	0.683
CC[C@]1(O)Cc2cc3c(c(O)c2[C@@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O	511.571	2.4442	4	9	4	214.797	-3.968	0.237	70.004	-2.733	Yes	No	No	1.364	0.134	-1.278	-3.538	No	No	No	No	No	No	No	1.001	No	Yes	0.104	No	Yes	3.108	2.597	Yes	No	0.285	3.396
C=CC(=O)N[C@H]1C=C(C)c2c(-c3cnc4ccccc4c3)c3c(N)ncnc3n2C1	396.454	3.3164	3	6	2	172.516	-3.332	0.92	100	-2.741	Yes	Yes	Yes	0.563	0.167	-0.674	-2.391	No	Yes	Yes	Yes	Yes	No	Yes	0.627	No	No	-0.172	No	Yes	2.963	0.485	Yes	No	0.289	2.24
CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	454.447	0.09877	9	9	6	186.376	-2.893	-0.929	7.989	-2.735	Yes	No	No	-0.398	0.21	-2.305	-4.942	No	No	No	No	No	No	No	0.669	No	No	-1.313	No	Yes	2.868	4.049	Yes	No	0.285	4.869
Nc1cc(Oc2ccc(NC(=O)NC(=O)Cc3ccc(F)cc3)cc2F)ccn1	398.369	3.6251	5	5	3	164.067	-4.795	0.637	86.897	-2.739	Yes	Yes	Yes	-0.545	0.061	-1.544	-3.158	No	Yes	No	No	Yes	No	Yes	-0.15	No	No	0.551	No	Yes	1.974	1.52	Yes	No	0.301	2.125
CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)(=O)=O)cc1	372.417	4.0316	4	3	1	150.77	-5.034	0.697	96.301	-2.732	Yes	No	No	-1.141	0	-0.235	-2.025	No	Yes	Yes	No	No	No	No	0.511	No	No	0.361	No	No	3.085	1.894	Yes	No	0.384	0.31
FC(F)(F)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1	415.242	6.1668	6	3	0	163.861	-3.539	0.591	90.54	-2.741	Yes	No	Yes	0.521	0.088	0.319	-1.407	No	No	Yes	Yes	Yes	Yes	Yes	0.717	Yes	No	1.291	No	Yes	2.837	0.774	No	No	0.285	-1.216
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	575.687	5.69592	8	7	2	239.066	-5.074	0.462	94.835	-2.735	Yes	Yes	Yes	-0.842	0.08	-0.66	-3.036	No	Yes	No	Yes	Yes	No	Yes	-0.132	Yes	No	-0.093	No	Yes	2.407	1.895	Yes	No	0.285	-3.206
O=C(O)c1cc(N(Cc2ccccc2O)Cc2cc(O)ccc2O)ccc1O	381.384	3.414	6	6	5	160.533	-3.127	-0.189	58.099	-2.735	Yes	No	No	-0.593	0.093	-1.389	-3.25	No	No	Yes	No	Yes	No	No	0.357	No	No	0.476	No	Yes	2.4	1.062	No	No	0.289	2.028
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC	811.878	3.1577	9	16	4	335.785	-3.146	0.815	81.104	-2.735	Yes	Yes	No	1.517	0.157	-2.282	-4.159	No	Yes	No	No	No	No	No	0.894	No	Yes	0.443	No	Yes	3.734	2.486	Yes	No	0.285	3.93
CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1	443.551	3.9165	5	7	1	192.675	-2.904	0.924	89.242	-2.735	Yes	Yes	Yes	-0.522	0.201	-0.398	-2.238	No	Yes	No	Yes	Yes	No	Yes	1	Yes	No	-0.175	No	Yes	2.255	1.249	No	No	0.285	-1.537
N=C(N)c1ccc2cccc(NC(=O)c3cccc(S(=O)(=O)OCCCO)c3)c2c1	427.482	2.46387	8	6	4	173.474	-4.411	-0.049	75.349	-2.741	Yes	No	Yes	-0.117	0.063	-1.159	-2.862	No	No	No	No	Yes	No	Yes	0.423	No	No	0.606	No	Yes	2.23	2.155	Yes	No	0.294	2.202
CCN(CC)Cc1ccc2cc(COC(=O)Nc3ccc(C(=O)NO)cc3)ccc2c1	421.497	4.5493	8	5	3	181.134	-5.314	1.094	84.952	-2.739	Yes	Yes	Yes	0.253	0	-0.98	-2.388	No	Yes	No	Yes	Yes	No	Yes	0.87	No	Yes	0.281	No	Yes	2.631	2.755	Yes	No	0.301	0.264
O=C(Nc1c[nH]nc1C(=O)Nc1ccc(F)cc1)c1ccccc1	324.315	3.0534	4	3	3	136.261	-3.674	0.704	92.267	-2.743	Yes	No	No	-0.455	0.062	-1.231	-2.282	No	Yes	Yes	Yes	Yes	No	Yes	-0.08	No	No	0.334	No	Yes	2.677	0.972	No	No	0.311	3.859
Cc1c(-c2ccccc2)ccc2nc(N)nc(N)c12	250.305	2.76962	1	4	2	110.654	-4.009	0.871	96.031	-2.746	Yes	No	No	-0.08	0.09	0.213	-2.046	No	No	Yes	Yes	No	No	No	0.196	No	Yes	0.473	No	No	3.082	0.975	Yes	No	0.387	1.173
COc1ccc(-c2c(-c3ccc(O)cc3O)n[nH]c2C)cc1	296.326	3.47192	3	4	3	127.375	-3.288	0.617	97.235	-2.735	Yes	No	No	-0.049	0.063	-1.376	-2.404	No	No	Yes	Yes	Yes	Yes	Yes	0.325	No	No	0.862	No	Yes	2.699	1.702	Yes	No	0.316	0.158
COc1ccccc1-n1c(CSc2ncnc3[nH]cnc23)nc2cccc(Cl)c2c1=O	450.911	4.0063	5	8	1	184.858	-2.893	0.73	89.344	-2.735	Yes	Yes	Yes	-0.199	0.306	-1.824	-3.625	No	No	No	Yes	Yes	No	Yes	0.366	No	No	0.437	No	Yes	2.446	2.562	Yes	No	0.285	0.31
Cc1c[nH]c2c(O)cc3c(c12)[C@H](CCl)CN3C(=O)c1cc2cc(NC(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(O)c5[nH]cc(C)c65)cc4c3)ccc2[nH]1	815.718	9.24944	6	5	8	339.468	-2.892	0.466	97.378	-2.735	Yes	No	Yes	-0.512	0.375	-2.32	-1.472	Yes	Yes	No	No	No	No	No	0.108	No	No	0.427	No	Yes	2.471	6.106	Yes	No	0.285	-0.851
O=C(O)CCc1cc(C(=O)c2ccc(OC3CCCC3)cc2O)ccc1OCc1ccc2c(O)noc2c1	517.534	5.3876	10	8	3	217.769	-4.229	0.484	72.327	-2.735	Yes	No	Yes	-0.621	0.148	-1.656	-3.409	No	Yes	No	No	Yes	No	No	-0.059	No	No	0.246	No	Yes	2.27	1.357	Yes	No	0.285	-0.545
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC	344.319	2.897	4	7	2	142.16	-4	1.293	79.204	-2.735	Yes	No	Yes	-0.275	0.129	-0.345	-3.317	No	No	Yes	Yes	Yes	No	Yes	0.81	No	Yes	1.031	No	Yes	2.243	2.262	No	No	0.3	-0.394
O=c1c2c(O)cccc2oc2c([N+](=O)[O-])ccc(O)c12	273.2	2.2656	1	6	2	110.003	-3.29	-0.008	89.006	-2.749	Yes	No	No	-0.326	0.083	-0.321	-2.245	No	No	Yes	No	Yes	No	Yes	0.218	No	Yes	0.312	No	Yes	2.902	1.777	No	No	0.401	-0.42
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc2nc(NC3CCN(C4CCCC4)CC3)sc2c1	756.004	5.2217	14	11	3	310.807	-3.939	0.472	76.605	-2.735	Yes	Yes	Yes	1.626	0.03	-1.802	-3.604	No	Yes	No	No	No	No	Yes	0.37	No	No	-0.607	No	Yes	2.626	1.831	Yes	No	0.285	-0.78
CS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1	418.862	3.7494	5	8	2	165.964	-4.122	0.736	95.502	-2.744	Yes	Yes	Yes	0.001	0.034	-0.872	-3.358	No	No	Yes	Yes	No	No	Yes	-0.077	No	No	0.435	No	Yes	2.501	1.749	Yes	No	0.302	-0.076
Nc1c(-c2cc(Cc3ccc(COc4ccccn4)cc3)no2)ccc[n+]1COP(=O)([O-])O	468.406	2.2109	9	8	2	189.017	-3.047	0.445	72.663	-2.741	Yes	Yes	Yes	0.053	0.334	-1.714	-3.09	No	Yes	No	No	Yes	No	Yes	0.684	No	No	0.114	No	Yes	2.919	0.778	Yes	No	0.285	2.256
Cc1cc(CNS(=O)(=O)c2cccc(N/C=C3\CCOC3=O)c2)nc(N)n1	389.437	1.08842	6	8	3	156.262	-2.492	0.434	75.231	-2.78	Yes	No	No	-0.063	0.248	-1.439	-3.212	No	Yes	No	No	No	No	No	0.703	No	No	-0.075	No	No	1.499	1.864	Yes	No	0.294	2.431
COc1ccc(O)c(-c2nc3cc(C(N)=[NH2+])ccc3[nH]2)c1	283.311	0.4085	3	3	4	120.262	-2.896	-0.375	72.304	-2.735	Yes	No	No	0.28	0.319	-0.691	-3.154	No	No	Yes	No	No	No	No	1.168	Yes	Yes	0.452	No	Yes	2.403	2.137	No	No	0.285	0.753
CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1	542.036	3.9395	8	10	1	226.277	-4.473	1.242	93.543	-2.744	Yes	Yes	Yes	1.404	0.127	-1.723	-3.727	No	Yes	No	No	No	No	Yes	0.68	No	No	0.016	No	Yes	2.907	1.774	No	No	0.287	1.358
O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1	314.257	1.7405	4	6	1	128.888	-3.375	-0.085	89.13	-2.732	No	No	No	-0.179	0.222	-0.974	-2.594	No	Yes	Yes	No	No	No	No	0.657	No	Yes	-0.436	No	No	2.588	1.296	No	No	0.987	0.796
CCc1cc(-c2n[nH]c(C(=O)O)c2-c2ccc3c(c2)OCO3)c(O)cc1O	368.345	3.1442	4	6	4	153.168	-2.911	0.182	60.356	-2.735	Yes	No	No	-0.614	0.025	-1.844	-3.467	No	No	No	No	No	No	No	0.318	No	No	0.759	No	No	2.484	3.103	No	No	0.285	1.874
CS(=O)(=O)c1ccc([C@H]2NOC([C@@H](CC3CC3)[C@H](N)C(=O)N3CC[C@H](F)C3)N2)c(F)c1	458.531	0.9923	7	7	3	179.908	-2.434	0.808	68.174	-2.735	Yes	No	No	0.002	0.419	-1.351	-3.643	No	No	No	No	No	No	No	0.612	No	No	-0.179	No	No	2.178	2.665	Yes	No	0.285	1.325
CC(NP(=O)(OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O)Oc1ccccc1)C(=O)OCc1ccccc1	580.481	2.6443	11	11	3	226.785	-4.518	0.08	65.963	-2.735	Yes	Yes	Yes	-0.631	0	-2.028	-4.182	No	Yes	No	No	No	No	Yes	-0.212	No	No	-0.102	No	Yes	2.088	2.401	Yes	No	0.285	-1.604
O=C(/C=C(\O)c1nnn[nH]1)c1c[nH]c2ccc(Cl)cc12	289.682	2.1162	3	5	3	116.817	-2.869	0.321	63.701	-2.735	Yes	No	No	-0.147	0.19	-1.705	-4.581	No	No	No	No	No	No	No	0.066	No	No	0.907	No	No	2.582	3.459	Yes	No	0.286	1.648
COc1ccc(Nc2nnc(-c3ccc(C(=O)NO)cc3)o2)cc1	326.312	2.6078	5	7	3	136.601	-3.764	0.459	81.522	-2.737	Yes	No	Yes	-0.305	0.045	-1.341	-2.797	No	No	Yes	No	No	No	Yes	0.206	No	No	0.865	No	Yes	3.161	2.858	Yes	No	0.3	0.91
O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23	302.194	1.3128	0	8	4	118.565	-2.942	0.442	80.608	-2.735	Yes	No	No	0.165	0.147	-1.451	-3.606	No	No	Yes	Yes	No	No	No	0.678	No	No	0.93	No	No	2.416	2.645	No	No	0.285	1.673
COc1cccc2c1c(O)c(C(=O)N(C)c1ccc(C(F)(F)F)cc1)c(=O)n2C	406.36	3.5481	3	5	1	162.912	-4.742	1.437	94.742	-2.833	No	Yes	Yes	-0.29	0	-0.77	-2.087	No	Yes	No	Yes	Yes	No	No	0.117	No	No	0.376	No	Yes	2.487	1.182	Yes	No	0.438	-0.674
Cc1cc(/C=C/c2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1	382.531	5.30824	4	2	0	172.701	-4.092	0.708	96.542	-2.672	Yes	Yes	Yes	1.126	0.288	0.917	-1.098	No	Yes	Yes	No	No	Yes	No	0.836	No	Yes	0.472	No	Yes	2.472	-0.32	No	No	0.288	-1.385
COc1ccc2c(c1)/C(=C/c1cnc[nH]1)C(=O)N2	241.25	1.911	2	3	2	103.507	-2.831	0.86	87.068	-2.735	Yes	No	No	0.489	0.078	-0.036	-2.495	No	No	Yes	Yes	No	Yes	No	1.083	No	Yes	0.495	No	No	2.66	1.887	Yes	No	0.285	3.166
CN(Cc1coc2nc(N)nc(N)c12)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	442.432	1.0714	9	9	5	181.386	-2.887	-0.687	25.009	-2.735	Yes	No	No	-0.679	0.283	-1.529	-3.909	No	No	No	No	No	No	No	0.37	No	No	-0.514	No	No	3.019	2.327	Yes	No	0.285	2.61
Cc1ccc(C(=O)Nc2cc(C(=O)N(C)C)cc(-c3ccc(C(=O)NO)cc3)c2)cc1	417.465	3.73512	5	4	3	179.828	-4.649	0.688	81.685	-2.735	Yes	Yes	Yes	-0.621	0	-0.788	-2.31	No	Yes	No	Yes	Yes	No	Yes	0.325	No	Yes	0.293	No	Yes	2.749	3.188	Yes	No	0.289	1.988
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1	329.467	4.3936	3	1	0	150.293	-5.42	1.047	98.891	-2.345	Yes	Yes	Yes	1.91	0.029	1.005	-1.269	No	Yes	Yes	No	No	Yes	No	0.547	Yes	No	0.13	No	Yes	2.259	0.327	No	No	1.782	0.132
CCc1nn(-c2c(Cl)cc(Cl)cc2Cl)c2nc(Cc3ccc(O)c(O)c3)[nH]c(=O)c12	465.724	4.6334	4	6	3	185.028	-3.425	0.173	85.452	-2.735	Yes	No	Yes	-0.229	0.028	-1.811	-2.406	No	No	Yes	Yes	Yes	No	Yes	0.056	No	No	0.814	No	Yes	2.81	2.819	Yes	No	0.286	-1.719
O=C(Nc1nccs1)c1cccc(CN2C(=O)N(CC3CC3)[C@H](Cc3ccccc3)[C@H](O)[C@@H](O)[C@H]2Cc2ccccc2)c1	596.753	4.9874	10	6	3	255.176	-3.041	1.062	81.324	-2.735	Yes	Yes	Yes	0.021	0.051	-1.277	-2.33	Yes	Yes	No	Yes	Yes	No	Yes	0.093	No	No	0.734	No	Yes	2.391	3.315	Yes	No	0.285	0.452
NCc1cc(Oc2cccc(C(=O)N3C[C@@H](O)[C@H](F)C3)c2)nc(C(F)(F)F)c1	399.344	2.5062	4	5	2	157.088	-4.16	1.294	90.475	-3.082	Yes	No	No	0.267	0.289	-1.191	-3.084	No	Yes	No	No	No	No	No	0.317	No	No	0.082	No	No	3.031	1.944	Yes	No	0.407	2.43
COc1ccc(C(=O)N/N=C/c2cc(Br)c(O)c(Br)c2O)cc1	444.079	3.3953	4	5	3	148.597	-3.403	1.126	90.852	-3.011	Yes	No	No	-0.07	0.108	-1.213	-2.372	No	No	Yes	No	No	No	No	-0.172	No	No	0.762	No	Yes	1.77	1.926	No	No	0.722	-0.021
C[C@H](CN1CCOCC1)n1c(NC(N)=O)nc2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc21	527.6	5.0405	5	6	2	225.383	-3.272	0.205	99.067	-2.762	Yes	Yes	Yes	0.647	0.362	-0.992	-2.649	No	Yes	No	Yes	No	No	Yes	0.543	No	No	0.246	Yes	Yes	2.18	0.889	Yes	No	0.289	-0.053
O=C1/C(=C/c2cc(Br)c(O)c(Br)c2O)Oc2cc(O)cc(O)c21	444.031	3.6502	1	6	4	146.075	-3.23	0.217	77.675	-2.743	Yes	No	No	0.101	0.168	-1.574	-3.108	No	No	No	No	No	No	No	-0.182	No	No	0.331	No	No	2.191	1.596	No	No	0.446	0.071
Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1	441.463	3.41654	7	8	2	182.832	-3.256	1.935	84.385	-2.735	Yes	Yes	No	0.702	0.124	-0.807	-3.251	No	Yes	No	No	Yes	No	Yes	0.576	No	No	0.387	No	Yes	2.363	1.037	Yes	No	0.285	0.726
O=C(O)c1ccc(-c2ccc3cc(O)ccc3n2)c(Cl)c1	299.713	3.959	2	3	2	124.808	-3.315	0.812	91.833	-2.7	Yes	No	No	-0.115	0.229	-0.307	-1.911	No	No	Yes	No	No	No	No	0.294	No	No	0.601	No	No	2.392	1.176	No	No	0.439	0.4
CNS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=N)NC3=O)o2)cc1	363.42	1.99337	4	6	3	142.243	-3.383	0.983	78.619	-3.085	Yes	No	No	-0.585	0.118	-1.238	-3.493	No	Yes	No	No	No	No	No	-0.279	No	No	0.049	No	No	2.643	2.279	Yes	No	0.565	1.562
C=CC(=O)N1C[C@H](COc2nc(Nc3cnn(C)c3)nc3[nH]cc(Cl)c23)[C@@H](OC)C1	431.884	2.1266	7	8	2	177.381	-2.902	0.743	73.429	-2.737	Yes	No	No	0.701	0.263	-1.686	-3.753	No	No	No	No	No	No	No	0.896	No	No	0.348	No	Yes	2.493	1.784	Yes	No	0.287	1.394
Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12	336.376	3.02048	3	4	2	138.57	-3.575	0.671	88.407	-2.9	Yes	No	No	-0.121	0	-0.306	-2.25	No	Yes	Yes	Yes	Yes	No	No	0.822	No	No	0.137	No	Yes	2.531	1.399	Yes	No	0.58	0.474
CC(C)(C)NC1CCN(c2cc(NCc3ccc(Cl)cc3)nc3ccccc23)CC1	423.004	5.8572	5	4	2	184.196	-4.505	1.004	86.775	-2.788	Yes	Yes	Yes	1.717	0.121	0.45	-0.932	Yes	Yes	Yes	No	No	Yes	Yes	0.764	Yes	No	0.213	Yes	Yes	2.866	0.784	Yes	No	0.604	0.095
COc1cc(C(=O)c2c[nH]c(-c3c[nH]c4ccccc34)n2)cc(OC)c1OC	377.4	3.8148	6	5	2	160.827	-2.987	0.965	90.489	-2.735	Yes	No	Yes	0.273	0.081	-1.314	-2.48	Yes	No	Yes	Yes	Yes	No	Yes	0.997	Yes	Yes	0.37	No	Yes	2.032	2.395	No	No	0.285	-0.318
O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12	254.241	2.8712	1	4	2	107.725	-3.74	0.942	93.87	-2.76	Yes	No	No	-0.306	0.184	-0.086	-1.987	No	No	Yes	Yes	Yes	Yes	Yes	0.391	No	No	0.813	No	No	2.116	0.95	No	No	0.553	-0.136
Nc1nc(=O)c2cc(C[C@H](C(=O)O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2[nH]1	482.449	0.964	10	7	6	196.974	-2.893	-0.624	0.441	-2.735	Yes	No	No	-0.322	0.151	-1.52	-4.363	No	Yes	No	No	No	No	No	0.254	No	No	0.055	No	Yes	2.505	2.567	Yes	No	0.285	2.846
Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12	580.088	7.09102	9	8	1	248.827	-3.609	1.069	92.835	-2.735	Yes	Yes	Yes	-0.99	0.321	-0.605	-2.95	No	Yes	No	No	No	No	Yes	0.577	Yes	No	0.314	No	Yes	3.056	2.119	Yes	No	0.285	-2.673
N[C@H](COc1cncc(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12	370.456	4.0771	7	4	2	163.464	-4.012	1.177	91.638	-2.788	No	Yes	Yes	0.941	0.092	-0.394	-2.348	No	Yes	Yes	Yes	No	No	Yes	1.046	No	No	0.443	No	Yes	2.994	1.212	Yes	No	0.346	-1.495
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12	270.24	2.5768	1	5	3	112.519	-3.124	1.115	91.433	-2.737	Yes	No	No	-0.199	0.174	-1.064	-2.185	No	No	Yes	Yes	Yes	No	No	0.592	No	No	0.927	No	Yes	2.427	1.573	No	No	0.385	0.486
O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	718.62	3.3345	12	14	9	292.421	-2.892	-1.642	23.043	-2.735	No	No	No	-0.218	0.312	-2.764	-4.539	No	No	No	No	No	No	No	-0.519	No	No	0.435	No	Yes	2.482	6.524	No	No	0.285	2.664
NC(=O)c1ccc[n+]([C@@H]2C[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1	662.466	-2.3523	11	16	8	247.206	-2.884	0.033	26.003	-2.735	Yes	No	No	0.417	0.557	-2.616	-4.853	No	No	No	No	No	No	No	0.035	No	No	0.054	No	Yes	2.478	3.973	No	No	0.285	7.901
Cc1cccc(C2=C(c3ccc4ncccc4n3)CNN2)n1	289.342	2.30932	2	5	2	127.663	-3.629	0.981	99.181	-2.745	No	No	No	0.276	0.399	0.307	-3.229	No	No	Yes	No	No	No	No	0.758	No	Yes	-0.009	No	Yes	2.94	-0.135	Yes	No	0.284	2.747
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1	556.642	6.07332	8	7	3	237.118	-4.124	0.376	95.616	-2.735	Yes	Yes	Yes	-0.814	0.126	-1.553	-2.933	No	Yes	No	Yes	Yes	No	Yes	-0.406	No	No	0.305	No	Yes	2.958	1.455	Yes	No	0.285	0.321
COc1cc(Nc2nccc(N(C)c3ccc4c(C)n[nH]c4c3)n2)cc(OC)c1OC	420.473	4.19862	7	8	2	179.539	-4.011	0.596	89.449	-2.748	Yes	Yes	Yes	0.082	0.105	-1.715	-3.294	No	Yes	Yes	Yes	Yes	No	Yes	0.126	No	No	0.732	No	Yes	3.037	1.665	Yes	No	0.294	1.272
COc1c(O)ccc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3	357.274	3.0423	3	7	2	144.627	-3.356	0.061	73.601	-2.735	Yes	No	No	-1.449	0.081	-0.65	-3.201	No	No	Yes	No	Yes	No	No	0.485	No	No	0.325	No	No	2.671	1.822	No	No	0.285	0.547
NS(=O)(=O)c1ccc(-c2ccc(/C=C3\SC(=O)NC3=O)o2)cc1	350.377	1.9179	3	6	2	135.144	-3.427	0.941	81.286	-2.945	No	No	No	-0.652	0.162	-1.065	-3.148	No	Yes	No	No	No	No	No	-0.345	No	No	0.231	No	No	2.123	1.007	Yes	No	0.581	0.688
N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4nc(N)ccc34)ccc2Cl)c1	426.263	5.08988	5	6	2	175.14	-3.527	0.378	87.764	-2.735	Yes	Yes	Yes	-0.251	0	-1.864	-2.525	No	No	Yes	Yes	Yes	No	Yes	-0.019	No	No	0.747	No	Yes	2.471	2.443	Yes	No	0.286	0.445
O=C(O)CCNC(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1	357.322	2.7103	7	6	4	147.177	-3.415	-0.642	28.839	-2.735	Yes	No	No	-1.277	0.181	-1.631	-3.429	No	No	No	No	No	No	No	0.604	No	No	1.23	No	No	2.252	1.66	No	No	0.285	1.807
Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21	471.521	2.98597	9	7	4	201.092	-2.954	-0.44	57.219	-2.735	Yes	No	No	0.652	0.163	-1.37	-3.139	No	Yes	No	No	Yes	No	No	0.552	No	No	0.211	No	No	2.451	1.766	Yes	No	0.285	3.039
